"","State","County","Site","Date","X24hrPM","Time","CloudAOD","PCloudAOD","CloudRadius","CloudWaterPath","CloudTopHgt","CloudPhase","CloudTopTemp","CloudEmmisivity","PAnyCld","PSingleCld","PMultiCld"
"23160",6,67,10,"2012-08-16",8.8,"1920",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23161",6,67,10,"2012-08-16",8.8,"2100",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23162",6,67,10,"2012-08-21",6,"1935",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23163",6,67,10,"2012-08-21",6,"2115",1.97999995574355,1.78999995999038,17.239999614656,21,9700,2,8760,22,0.533333333333333,1,0
"23164",6,67,10,"2012-08-22",7.5,"1840",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23165",6,67,10,"2012-08-22",7.5,"2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23166",6,67,10,"2012-08-22",7.5,"2200",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23167",6,67,10,"2012-08-25",8,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23168",6,67,10,"2012-08-25",8,"2050",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23169",6,67,10,"2012-08-28",4.3,"1945",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23170",6,67,10,"2012-08-28",4.3,"2125",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23171",6,67,10,"2012-08-31",10.3,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23172",6,67,10,"2012-09-01",10.4,"1920",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23173",6,67,10,"2012-09-01",10.4,"2100",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23174",6,67,10,"2012-09-03",10.4,"1905",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23175",6,67,10,"2012-09-03",10.4,"2045",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23176",6,67,10,"2012-09-06",7,"2115",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23177",6,67,10,"2012-09-09",5.8,"1830",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23178",6,67,10,"2012-09-09",5.8,"2145",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23179",6,67,10,"2012-09-12",10.8,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23180",6,67,10,"2012-09-12",10.8,"2040",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23181",6,67,10,"2012-09-15",5.1,"1930",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23182",6,67,10,"2012-09-15",5.1,"2110",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23183",6,67,10,"2012-09-21",9.3,"1855",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23184",6,67,10,"2012-09-24",7.6,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23185",6,67,10,"2012-09-24",7.6,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23186",6,67,10,"2012-09-25",8.2,"1830",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23187",6,67,10,"2012-09-25",8.2,"2145",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23188",6,67,10,"2012-09-27",14.2,"2135",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23189",6,67,10,"2012-09-30",11.3,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23190",6,67,10,"2012-10-03",11.4,"1920",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23191",6,67,10,"2012-10-03",11.4,"2100",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23192",6,67,10,"2012-10-06",4.1,"1950",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23193",6,67,10,"2012-10-06",4.1,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23194",6,67,10,"2012-10-09",6,"1840",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23195",6,67,10,"2012-10-09",6,"2020",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23196",6,67,10,"2012-10-09",6,"2200",0.164999996311963,0.209999995306134,17.9749995982274,2,0,1,14705,96,0.16,1,0
"23197",6,67,10,"2012-10-15",8.1,"1945",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23198",6,67,10,"2012-10-15",8.1,"2125",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23199",6,67,10,"2012-10-18",9.5,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23200",6,67,10,"2012-10-21",4.7,"1905",3.28499992657453,NA,21.8749995110556,52.5,8850,2,8574,76,1,0.57,0.43
"23201",6,67,10,"2012-10-21",4.7,"2045",25.9799994193017,NA,14.3699996788055,236,6850,6,9837.5,93.5,1,0.02,0.98
"23202",6,67,10,"2012-10-24",4.5,"1935",NA,1.52499996591359,NA,NA,475,1,13323.5,28,0.2,1,0
"23203",6,67,10,"2012-10-24",4.5,"2115",2.42999994568527,1.84999995864928,10.1399997733533,18,8250,2,9253,13,0.613333333333333,0.934782608695652,0.0652173913043478
"23204",6,67,10,"2012-11-01",4.6,"1850",2.97499993350357,2.27999994903803,10.7849997589365,21,250,1,13957,60,0.546666666666667,1,0
"23205",6,67,10,"2012-11-02",7.2,"1930",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23206",6,67,10,"2012-11-02",7.2,"2110",NA,0.749999983236194,NA,NA,NA,0,-32768,NA,0.04,1,0
"23207",6,67,10,"2012-11-03",14,"1835",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23208",6,67,10,"2012-11-03",14,"2155",NA,0.409999990835786,NA,NA,250,1,14447,68,0.06,1,0
"23209",6,67,10,"2012-11-05",18.2,"1825",NA,0.679999984800816,NA,NA,250,1,14241,44,0.16,1,0
"23210",6,67,10,"2012-11-05",18.2,"2140",NA,0.359999991953373,NA,NA,250,1,14790,26,0.02,1,0
"23211",6,67,10,"2012-11-08",3.6,"1855",NA,1.12499997485429,NA,NA,NA,0,-32768,NA,0.02,1,0
"23212",6,67,10,"2012-11-11",14.6,"1925",1.82999995909631,NA,29.9399993307889,34,9925,2,7523.5,58,0.98,0.979591836734694,0.0204081632653061
"23213",6,67,10,"2012-11-11",14.6,"2105",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23214",6,67,10,"2012-11-14",16.1,"1815",0.534999988041818,0.57999998703599,24.3049994567409,8.5,450,1,13957,90,0.74,1,0
"23215",6,67,10,"2012-11-14",16.1,"2135",NA,NA,NA,NA,250,0,-9257,16,0,NA,NA
"23216",6,67,10,"2012-11-17",4.3,"1850",50.3599988743663,NA,26.5499994065613,815,2575,6,12332.5,100,0.47,1,0
"23217",6,67,10,"2012-11-20",7,"1920",2.36999994702637,NA,18.069999596104,22,12600,2,5971.5,19.5,0.94,0.829787234042553,0.170212765957447
"23218",6,67,10,"2012-11-20",7,"2100",1.22999997250736,NA,25.9899994190782,20,10975,2,6776,24.5,1,0.98,0.02
"23219",6,67,10,"2012-11-23",14.8,"1950",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23220",6,67,10,"2012-11-23",14.8,"2130",NA,0.779999982565641,NA,NA,NA,0,-32768,NA,0.04,1,0
"23221",6,67,10,"2012-11-26",16.2,"1840",NA,0.899999979883432,NA,NA,NA,0,-32768,NA,0.04,1,0
"23222",6,67,10,"2012-11-26",16.2,"2200",0.729999983683228,0.634999985806644,25.2499994356185,12,250,1,13857,96,0.34,1,0
"23223",6,67,10,"2012-11-29",5.3,"1915",5.32999988086522,NA,35.9399991966784,117,10600,2,7053.5,81.5,1,0.14,0.86
"23224",6,67,10,"2012-11-29",5.3,"2050",10.6199997626245,NA,22.7349994918332,147,11575,2,6285.5,75,1,0,1
"23225",6,67,10,"2012-12-02",5,"1945",2.04999995417893,1.3799999691546,15.1999996602535,20,0,1,13587,42,0.36,1,0
"23226",6,67,10,"2012-12-02",5,"2125",NA,1.70999996177852,NA,NA,NA,0,-32768,NA,0.04,1,0
"23227",6,67,10,"2012-12-05",4.7,"1835",15.8549996456131,NA,27.0249993959442,269,10650,2,6983,87,1,0.16,0.84
"23228",6,67,10,"2012-12-08",19.8,"1905",1.7799999602139,1.63999996334314,23.2899994794279,22,2550,2,12672.5,80,0.79,1,0
"23229",6,67,10,"2012-12-08",19.8,"2045",1.42499996814877,NA,26.1899994146079,24,9800,2,7400,51,0.92,1,0
"23230",6,67,10,"2012-12-11",19.8,"1935",NA,0.974999978207052,NA,NA,5650,0,-10986,3,0.12,1,0
"23231",6,67,10,"2012-12-11",19.8,"2115",5.45999987795949,NA,25.6799994260073,80,9250,2,7950,61.5,0.98,0.387755102040816,0.612244897959184
"23232",6,67,10,"2012-12-14",14.8,"1830",3.17999992892146,NA,57.439998716116,111,4150,6,10736,100,0.84,1,0
"23233",6,67,10,"2012-12-14",14.8,"2145",2.40499994624406,1.13999997451901,9.01999979838729,14,1775,6,11891,100,0.98,1,0
"23234",6,67,10,"2012-12-17",11.2,"1900",3.82999991439283,NA,12.2999997250736,29,9275,2,8358.5,47,0.91,0.615384615384615,0.384615384615385
"23235",6,67,10,"2012-12-17",11.2,"2040",3.81499991472811,NA,8.31499981414527,18,7900,2,9195.5,92.5,0.92,0.58695652173913,0.41304347826087
"23236",6,67,10,"2012-12-20",11.6,"1930",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23237",6,67,10,"2012-12-20",11.6,"2110",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23238",6,67,10,"2012-12-23",3.8,"2140",17.6449996056035,NA,27.3349993890151,291.5,15250,2,6634.5,88.5,1,1,0
"23239",6,67,10,"2012-12-26",5,"1855",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23240",6,67,10,"2012-12-26",5,"2035",9.31999979168177,NA,17.1899996157736,100,1850,1,12053,100,1,1,0
"23241",6,67,10,"2013-01-11",9.3,"1855",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23242",6,67,10,"2013-01-13",5.7,"1840",0.719999983906746,1.34999996982515,25.714999425225,12,8650,2,7767,20.5,0.96,1,0
"23243",6,67,10,"2013-01-14",6.2,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23244",6,67,10,"2013-01-14",6.2,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23245",6,67,10,"2013-01-16",33,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23246",6,67,10,"2013-01-16",33,"2050",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23247",6,67,10,"2013-01-17",33.4,"1820",NA,NA,NA,NA,250,6,13044,84,0,NA,NA
"23248",6,67,10,"2013-01-17",33.4,"2135",NA,0.589999986812472,NA,NA,250,1,13859.5,28,0.24,1,0
"23249",6,67,10,"2013-01-19",20.9,"1945",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23250",6,67,10,"2013-01-19",20.9,"2125",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23251",6,67,10,"2013-01-22",21.8,"1835",0.829999981448054,0.789999982342124,22.3899994995445,11,10300,2,7906.5,19.5,0.58,1,0
"23252",6,67,10,"2013-01-25",11.2,"1905",NA,3.01999993249774,NA,NA,450,0,-9538,32,0.1,1,0
"23253",6,67,10,"2013-01-25",11.2,"2045",NA,1.719999961555,NA,NA,NA,0,-32768,NA,0.04,1,0
"23254",6,67,10,"2013-01-31",21,"1830",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23255",6,67,10,"2013-02-03",14.6,"1900",5.72999987192452,2.43499994557351,6.32999985851347,22,925,6,13077,66,0.44,1,0
"23256",6,67,10,"2013-02-04",15.5,"1945",0.959999978542328,1.44999996758997,18.9449995765463,12,250,1,13553,46,0.14,1,0
"23257",6,67,10,"2013-02-04",15.5,"2125",NA,1.11999997496605,NA,NA,250,0,-32768,28,0.0933333333333333,1,0
"23258",6,67,10,"2013-02-06",9.7,"1930",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23259",6,67,10,"2013-02-06",9.7,"2110",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23260",6,67,10,"2013-02-09",5.7,"2140",NA,0.65999998524785,NA,NA,250,1,13687,24,0.02,1,0
"23261",6,67,10,"2013-02-12",17.2,"1855",NA,0.989999977871776,NA,NA,250,0,-32768,16,0.0533333333333333,1,0
"23262",6,67,10,"2013-02-12",17.2,"2035",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23263",6,67,10,"2013-02-15",29.8,"1925",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23264",6,67,10,"2013-02-15",29.8,"2105",NA,1.27999997138977,NA,NA,NA,0,-32768,NA,0.0133333333333333,1,0
"23265",6,67,10,"2013-02-18",7.9,"1820",1.15499997418374,NA,42.8449990423396,32,7025,6,9230.5,66.5,0.64,1,0
"23266",6,67,10,"2013-02-18",7.9,"2135",3.9599999114871,NA,14.4999996758997,36.5,5600,2,10039.5,57,0.8,0.575,0.425
"23267",6,67,10,"2013-02-21",6.5,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23268",6,67,10,"2013-02-24",3.1,"1920",1.35999996960163,1.18999997340143,24.3299994561821,18,450,6,13135,42,0.28,1,0
"23269",6,67,10,"2013-02-24",3.1,"2100",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23270",6,67,10,"2013-02-27",7.4,"1950",NA,0.34999999217689,NA,NA,250,1,13305,38,0.02,1,0
"23271",6,67,10,"2013-02-27",7.4,"2130",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23272",6,67,10,"2013-02-28",8.8,"1855",0.589999986812472,NA,37.1499991696328,13,250,6,13615,64,0.01,1,0
"23273",6,67,10,"2013-02-28",8.8,"2035",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23274",6,67,10,"2013-03-02",14.5,"1840",1.30999997071922,NA,32.8699992652982,28,11900,2,6458,36,0.866666666666667,1,0
"23275",6,67,10,"2013-03-02",14.5,"2020",1.45999996736646,1.61999996379018,16.8899996224791,15,9000,2,8782.5,49.5,0.8,1,0
"23276",6,67,10,"2013-03-05",4.8,"1915",1.61999996379018,1.48499996680766,24.9399994425476,23,1300,2,12874.5,80,0.49,1,0
"23277",6,67,10,"2013-03-05",4.8,"2050",0.739999983459711,1.12999997474253,25.52999942936,13,11650,6,6006,7,0.6,1,0
"23278",6,67,10,"2013-03-08",4,"1945",1.70999996177852,NA,38.5799991376698,37,4200,2,10592,100,0.94,1,0
"23279",6,67,10,"2013-03-08",4,"2125",2.18999995104969,1.45999996736646,35.2399992123246,46,8100,2,7448.5,40.5,0.92,1,0
"23280",6,67,10,"2013-03-11",9.2,"1835",0.419999990612268,0.454999989829957,29.589999338612,8,250,0,-9363,40,0.14,1,0
"23281",6,67,10,"2013-03-14",10.9,"1905",1.3799999691546,1.02999997697771,39.7049991125241,34,11650,2,6812,29,0.866666666666667,1,0
"23282",6,67,10,"2013-03-14",10.9,"2045",1.85499995853752,NA,43.6299990247935,50,11000,2,7282,56,1,1,0
"23283",6,67,10,"2013-03-17",2.6,"2115",NA,0.279999993741512,NA,NA,NA,0,-32768,NA,0.01,1,0
"23284",6,67,10,"2013-03-20",4.2,"1830",30.0299993287772,NA,21.2699995245785,398,9300,6,7972.5,54,0.84,0.285714285714286,0.714285714285714
"23285",6,67,10,"2013-03-23",5.8,"1900",NA,0.319999992847443,NA,NA,NA,0,-32768,NA,0.0133333333333333,1,0
"23286",6,67,10,"2013-03-23",5.8,"2040",NA,1.09999997541308,NA,NA,5350,1,10503,9,0.18,1,0
"23287",6,67,10,"2013-03-26",4.3,"1930",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23288",6,67,10,"2013-03-26",4.3,"2110",0.719999983906746,0.759999983012676,9.51999978721142,5,0,6,14307,60,0.44,1,0
"23289",6,67,10,"2013-03-29",5.1,"1825",NA,0.509999988600612,NA,NA,250,1,13928,26,0.2,1,0
"23290",6,67,10,"2013-03-29",5.1,"2140",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23291",6,67,10,"2013-04-01",4.4,"1855",12.5299997199327,4.80999989248812,13.4999996982515,92,950,6,13235,92,0.88,1,0
"23292",6,67,10,"2013-04-04",3,"1925",12.1749997278675,NA,27.414999387227,206.5,10750,2,6790,61.5,1,0,1
"23293",6,67,10,"2013-04-04",3,"2105",3.92999991215765,NA,21.5199995189905,55,9750,2,7405,48,1,0.52,0.48
"23294",6,67,10,"2013-04-07",5.9,"2135",3.90999991260469,NA,30.0999993272126,71,9975,2,7228,80,1,0.58,0.42
"23295",6,67,10,"2013-04-10",3.6,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23296",6,67,10,"2013-04-10",3.6,"2030",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23297",6,67,10,"2013-04-10",3.6,"2205",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23298",6,67,10,"2013-04-16",2.2,"1810",NA,0.199999995529652,NA,NA,NA,0,-32768,NA,0.04,1,0
"23299",6,67,10,"2013-04-16",2.2,"2130",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23300",6,67,10,"2013-04-19",7.5,"1845",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23301",6,67,10,"2013-04-19",7.5,"2200",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23302",6,67,10,"2013-04-20",5.8,"1925",0.554999987594783,0.689999984577298,18.8299995791167,7,250,0,-9058,60,0.22,1,0
"23303",6,67,10,"2013-04-20",5.8,"2105",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23304",6,67,10,"2013-04-24",7.1,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23305",6,67,10,"2013-04-24",7.1,"2040",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23306",6,67,10,"2013-04-25",5.5,"2125",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23307",6,67,10,"2013-04-28",9.2,"1835",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23308",6,67,10,"2013-04-28",9.2,"2155",0.96999997831881,0.839999981224537,18.8699995782226,11,10775,1,7036,8,0.38,1,0
"23309",6,67,10,"2013-05-01",15.6,"1905",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23310",6,67,10,"2013-05-01",15.6,"2045",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23311",6,67,10,"2013-05-04",18.2,"2120",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23312",6,67,10,"2013-05-07",8.1,"1830",5.37999987974763,NA,7.82499982509762,26,1950,6,12702,100,1,0.96,0.04
"23313",6,67,10,"2013-05-07",8.1,"2150",1.58499996457249,1.6349999634549,22.939999487251,23,7700,1,9179,12,0.88,1,0
"23314",6,67,10,"2013-05-10",6.9,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23315",6,67,10,"2013-05-13",5.7,"1930",NA,0.679999984800816,NA,NA,250,0,-8960,48,0.02,1,0
"23316",6,67,10,"2013-05-13",5.7,"2110",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23317",6,67,10,"2013-05-16",4.5,"2140",NA,1.48499996680766,NA,NA,0,1,14457,36,0.36,1,0
"23318",6,67,10,"2013-05-19",6.8,"1855",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23319",6,67,10,"2013-05-19",6.8,"2035",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23320",6,67,10,"2013-05-22",3.7,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23321",6,67,10,"2013-05-22",3.7,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23322",6,67,10,"2013-05-25",8.1,"1820",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23323",6,67,10,"2013-05-25",8.1,"2135",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23324",6,67,10,"2013-05-28",2.8,"1850",10.7249997602776,6.00999986566603,7.40999983437359,47.5,500,1,14062,78,0.78,1,0
"23325",6,67,10,"2013-05-31",5.5,"1920",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23326",6,67,10,"2013-05-31",5.5,"2100",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23327",6,67,10,"2013-06-03",7.9,"1950",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23328",6,67,10,"2013-06-03",7.9,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23329",6,67,10,"2013-06-06",4.8,"1845",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23330",6,67,10,"2013-06-06",4.8,"2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23331",6,67,10,"2013-06-09",3.4,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23332",6,67,10,"2013-06-09",3.4,"2055",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23333",6,67,10,"2013-06-12",9.3,"1945",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23334",6,67,10,"2013-06-12",9.3,"2125",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23335",6,67,10,"2013-06-15",8.4,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23336",6,67,10,"2013-06-15",8.4,"2155",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23337",6,67,10,"2013-06-18",3.3,"1905",1.21999997273088,1.36999996937811,14.5299996752292,12,250,1,14436,48,0.32,1,0
"23338",6,67,10,"2013-06-18",3.3,"2045",0.839999981224537,0.799999982118607,32.7499992679805,17,8875,2,8785.5,23.5,0.96,1,0
"23339",6,67,10,"2013-06-21",4.7,"2115",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23340",6,67,10,"2013-06-24",3,"1830",2.39999994635582,NA,24.6199994497001,39,15100,2,6713,44.5,0.94,0.829787234042553,0.170212765957447
"23341",6,67,10,"2013-06-24",3,"2150",44.0899990145117,NA,20.5899995397776,571.5,9500,6,8900,89,1,0.02,0.98
"23342",6,67,10,"2013-06-27",2.7,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23343",6,67,10,"2013-06-27",2.7,"2040",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23344",6,67,10,"2013-06-30",6.8,"2110",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23345",6,67,10,"2013-07-03",8.1,"1825",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23346",6,67,10,"2013-07-03",8.1,"2140",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23347",6,67,10,"2013-07-06",10.9,"1855",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23348",6,67,10,"2013-07-06",10.9,"2035",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23349",6,67,10,"2013-07-09",6.5,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23350",6,67,10,"2013-07-09",6.5,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23351",6,67,10,"2013-07-12",8.5,"1820",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23352",6,67,10,"2013-07-12",8.5,"2135",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23353",6,67,10,"2013-07-15",4,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23354",6,67,10,"2013-07-18",6.3,"1920",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23355",6,67,10,"2013-07-18",6.3,"2100",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23356",6,67,10,"2013-07-21",8.5,"1950",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23357",6,67,10,"2013-07-21",8.5,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23358",6,67,10,"2013-07-24",3.8,"1840",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23359",6,67,10,"2013-07-24",3.8,"2200",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23360",6,67,10,"2013-07-27",5.1,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23361",6,67,10,"2013-07-27",5.1,"2050",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23362",6,67,10,"2013-07-30",22.3,"1945",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23363",6,67,10,"2013-07-30",22.3,"2125",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23364",6,67,10,"2013-08-02",9,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23365",6,67,10,"2013-08-02",9,"2155",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23366",6,67,10,"2013-08-05",7.7,"1905",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23367",6,67,10,"2013-08-05",7.7,"2045",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23368",6,67,10,"2013-08-08",3.6,"1935",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23369",6,67,10,"2013-08-08",3.6,"2115",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23370",6,67,10,"2013-08-11",6.1,"1830",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23371",6,67,10,"2013-08-14",7.6,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23372",6,67,10,"2013-08-20",8.9,"1825",NA,0.749999983236194,NA,NA,NA,0,-32768,NA,0.02,1,0
"23373",6,67,10,"2013-08-20",8.9,"2140",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"23374",6,67,10,"2013-08-23",6.5,"1855",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23375",6,67,10,"2013-08-23",6.5,"2035",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23376",6,67,10,"2013-08-26",1,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23377",6,67,10,"2013-08-26",1,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23378",6,67,10,"2013-08-29",2,"2135",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23379",6,67,10,"2013-09-01",2.3,"1850",1.95499995630234,1.36999996937811,11.3449997464195,14.5,7750,2,10571,17,0.68,1,0
"23380",6,67,10,"2013-09-04",4.9,"1920",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23381",6,67,10,"2013-09-04",4.9,"2100",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23382",6,67,10,"2013-09-07",8.9,"1810",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23383",6,67,10,"2013-09-07",8.9,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"23384",6,67,10,"2013-09-10",4.7,"1845",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
